Feature,Coefficient
cat__NearToHoliday_Dept_0_20_42,-174.7928536090556
cat__NearToHoliday_Dept_0_20_43,-470.3526241137544
cat__NearToHoliday_Dept_0_20_44,-734.4839378459368
cat__NearToHoliday_Dept_0_20_45,-767.5104790044375
cat__NearToHoliday_Dept_0_20_46,-451.40362060166876
cat__NearToHoliday_Dept_0_20_47,-3500.1717051650726
cat__NearToHoliday_Dept_0_20_48,-1789.0361934835648
cat__NearToHoliday_Dept_0_20_49,-3503.7953944567644
cat__NearToHoliday_Dept_0_20_5,-102.1014770301987
cat__NearToHoliday_Dept_0_20_50,-4758.547516531782
cat__NearToHoliday_Dept_0_20_51,-8539.632652494749
cat__NearToHoliday_Dept_0_20_52,-144.61693654720912
cat__NearToHoliday_Dept_0_20_6,-345.08328641419706
cat__NearToHoliday_Dept_0_20_7,-494.09828174806376
cat__NearToHoliday_Dept_0_20_8,860.3340258187396
cat__NearToHoliday_Dept_0_20_9,452.4637523577713
cat__NearToHoliday_Dept_0_21_1,73.30054425159415
cat__NearToHoliday_Dept_0_21_10,229.88105191782307
cat__NearToHoliday_Dept_0_21_11,232.5563159423511
cat__NearToHoliday_Dept_0_21_12,664.000791290317
cat__NearToHoliday_Dept_0_21_13,532.7863512587317
cat__NearToHoliday_Dept_0_21_14,-188.42487494426973
cat__NearToHoliday_Dept_0_21_15,174.3744246153441
cat__NearToHoliday_Dept_0_21_16,9.263382961663275
cat__NearToHoliday_Dept_0_21_17,614.7361621687328
cat__NearToHoliday_Dept_0_21_18,-321.4298077884192
cat__NearToHoliday_Dept_0_21_19,-118.68380726984248
cat__NearToHoliday_Dept_0_21_2,621.862727576136
cat__NearToHoliday_Dept_0_21_20,-261.32851989562977
cat__NearToHoliday_Dept_0_21_21,-625.5766415526921
cat__NearToHoliday_Dept_0_21_22,-1036.228446075534
cat__NearToHoliday_Dept_0_21_23,-643.6008882937938
cat__NearToHoliday_Dept_0_21_24,-477.05023443666215
cat__NearToHoliday_Dept_0_21_25,-91.86681789097213
cat__NearToHoliday_Dept_0_21_26,-188.80433668632327
cat__NearToHoliday_Dept_0_21_27,-539.0997521590369
cat__NearToHoliday_Dept_0_21_28,199.01010823289366
cat__NearToHoliday_Dept_0_21_29,140.85605610583622
cat__NearToHoliday_Dept_0_21_3,718.6191737333835
cat__NearToHoliday_Dept_0_21_30,529.7094072492447
cat__NearToHoliday_Dept_0_21_31,-462.8455456635026
cat__NearToHoliday_Dept_0_21_32,-200.31351409910914
cat__NearToHoliday_Dept_0_21_33,-399.7900191424902
cat__NearToHoliday_Dept_0_21_34,-239.94384394594096
cat__NearToHoliday_Dept_0_21_35,-44.32411228436324
cat__NearToHoliday_Dept_0_21_36,37.57435120969176
cat__NearToHoliday_Dept_0_21_37,687.5063815744131
cat__NearToHoliday_Dept_0_21_38,944.7859288487365
cat__NearToHoliday_Dept_0_21_39,980.4550003154568
cat__NearToHoliday_Dept_0_21_4,1062.9026438178378
cat__NearToHoliday_Dept_0_21_40,37.592859926373634
cat__NearToHoliday_Dept_0_21_41,635.4415216431964
cat__NearToHoliday_Dept_0_21_42,305.9510865307106
cat__NearToHoliday_Dept_0_21_43,412.1783958991832
cat__NearToHoliday_Dept_0_21_44,-302.9328981193294
cat__NearToHoliday_Dept_0_21_45,78.00142909002612
cat__NearToHoliday_Dept_0_21_46,431.84755138233606
cat__NearToHoliday_Dept_0_21_47,-4406.06541535291
cat__NearToHoliday_Dept_0_21_48,-407.2867029503242
cat__NearToHoliday_Dept_0_21_49,-1274.721996901588
cat__NearToHoliday_Dept_0_21_5,-282.2494772226422
cat__NearToHoliday_Dept_0_21_50,-1723.2985799780765
cat__NearToHoliday_Dept_0_21_51,-4251.424146338705
cat__NearToHoliday_Dept_0_21_52,391.71392810412584
cat__NearToHoliday_Dept_0_21_6,-536.4458010120798
cat__NearToHoliday_Dept_0_21_7,-524.8622009295425
cat__NearToHoliday_Dept_0_21_8,541.8503310526395
cat__NearToHoliday_Dept_0_21_9,167.29778947151146
cat__NearToHoliday_Dept_0_22_1,403.4771349933455
cat__NearToHoliday_Dept_0_22_10,731.7300160452581
cat__NearToHoliday_Dept_0_22_11,284.2741396526647
cat__NearToHoliday_Dept_0_22_12,-255.32827176373831
cat__NearToHoliday_Dept_0_22_13,-1034.5605661357713
cat__NearToHoliday_Dept_0_22_14,-1851.453179416269
cat__NearToHoliday_Dept_0_22_15,-1566.1158257716982
cat__NearToHoliday_Dept_0_22_16,-1327.93264679577
cat__NearToHoliday_Dept_0_22_17,-1374.2944898373928
cat__NearToHoliday_Dept_0_22_18,-1885.3001237867768
cat__NearToHoliday_Dept_0_22_19,-1966.9231391945132
cat__NearToHoliday_Dept_0_22_2,-17.337504889928958
cat__NearToHoliday_Dept_0_22_20,-1704.617583065585
cat__NearToHoliday_Dept_0_22_21,-1810.1527404806322
cat__NearToHoliday_Dept_0_22_22,-2124.0164723350263
cat__NearToHoliday_Dept_0_22_23,-2022.248335833398
cat__NearToHoliday_Dept_0_22_24,-1892.7490948931443
cat__NearToHoliday_Dept_0_22_25,-1652.7782551351704
cat__NearToHoliday_Dept_0_22_26,-958.6181980903693
cat__NearToHoliday_Dept_0_22_27,-1246.747357177087
cat__NearToHoliday_Dept_0_22_28,-301.4696716705281
cat__NearToHoliday_Dept_0_22_29,-37.50491984778595
cat__NearToHoliday_Dept_0_22_3,-202.106991955417
cat__NearToHoliday_Dept_0_22_30,172.620928484188
cat__NearToHoliday_Dept_0_22_31,-60.48514730449047
cat__NearToHoliday_Dept_0_22_32,-106.96256960149671
cat__NearToHoliday_Dept_0_22_33,374.558570295053
cat__NearToHoliday_Dept_0_22_34,305.02802372629145
cat__NearToHoliday_Dept_0_22_35,-113.96670994059613
cat__NearToHoliday_Dept_0_22_36,476.7916123371418
cat__NearToHoliday_Dept_0_22_37,356.17580022634826
cat__NearToHoliday_Dept_0_22_38,667.9835812748594
cat__NearToHoliday_Dept_0_22_39,666.5769738233694
cat__NearToHoliday_Dept_0_22_4,5.0692079696253
cat__NearToHoliday_Dept_0_22_40,771.2745371525613
cat__NearToHoliday_Dept_0_22_41,341.43185336954014
cat__NearToHoliday_Dept_0_22_42,-3.9518774187580434
cat__NearToHoliday_Dept_0_22_43,-424.8972799111018
cat__NearToHoliday_Dept_0_22_44,-23.26888194421124
cat__NearToHoliday_Dept_0_22_45,-143.4324679343483
cat__NearToHoliday_Dept_0_22_46,-53.37236174933312
cat__NearToHoliday_Dept_0_22_47,4284.690822777102
cat__NearToHoliday_Dept_0_22_48,-201.71780319135345
cat__NearToHoliday_Dept_0_22_49,344.7675498102113
cat__NearToHoliday_Dept_0_22_5,993.3285888676381
cat__NearToHoliday_Dept_0_22_50,852.4544116210218
cat__NearToHoliday_Dept_0_22_51,1789.750096412565
cat__NearToHoliday_Dept_0_22_52,1913.4857505425214
cat__NearToHoliday_Dept_0_22_6,1550.018194698981
cat__NearToHoliday_Dept_0_22_7,1967.197693416925
cat__NearToHoliday_Dept_0_22_8,2067.5285786324253
cat__NearToHoliday_Dept_0_22_9,1025.1169399485266
cat__NearToHoliday_Dept_0_23_1,-5274.9307624253415
cat__NearToHoliday_Dept_0_23_10,-2548.349360259453
cat__NearToHoliday_Dept_0_23_11,-1780.8737423444722
cat__NearToHoliday_Dept_0_23_12,-1738.2083564626967
cat__NearToHoliday_Dept_0_23_13,-2643.0675884108114
cat__NearToHoliday_Dept_0_23_14,-1672.6575747846994
cat__NearToHoliday_Dept_0_23_15,-2126.9395136324565
cat__NearToHoliday_Dept_0_23_16,-1703.5078540878505
cat__NearToHoliday_Dept_0_23_17,-1563.3202654646793
cat__NearToHoliday_Dept_0_23_18,-1829.3301391060509
cat__NearToHoliday_Dept_0_23_19,-2042.0526415265545
cat__NearToHoliday_Dept_0_23_2,-4795.058205374348
cat__NearToHoliday_Dept_0_23_20,-1046.676005223632
cat__NearToHoliday_Dept_0_23_21,1438.3007256312892
cat__NearToHoliday_Dept_0_23_22,2915.3001436438585
cat__NearToHoliday_Dept_0_23_23,2094.2497964255926
cat__NearToHoliday_Dept_0_23_24,4460.2540762807785
cat__NearToHoliday_Dept_0_23_25,5681.860020876932
cat__NearToHoliday_Dept_0_23_26,1145.7030703970877
cat__NearToHoliday_Dept_0_23_27,1193.5618538062336
cat__NearToHoliday_Dept_0_23_28,-669.9708082735975
cat__NearToHoliday_Dept_0_23_29,-373.50355734637225
cat__NearToHoliday_Dept_0_23_3,-5556.010422338625
cat__NearToHoliday_Dept_0_23_30,-1105.635477984069
cat__NearToHoliday_Dept_0_23_31,-550.0681677131336
cat__NearToHoliday_Dept_0_23_32,-378.554093620814
cat__NearToHoliday_Dept_0_23_33,183.06583180567216
cat__NearToHoliday_Dept_0_23_34,702.4361259827305
cat__NearToHoliday_Dept_0_23_35,-2258.5847020759093
cat__NearToHoliday_Dept_0_23_36,-3199.946204532215
cat__NearToHoliday_Dept_0_23_37,-3977.9426026353162
cat__NearToHoliday_Dept_0_23_38,-2875.2815567207494
cat__NearToHoliday_Dept_0_23_39,-3590.4378948989624
cat__NearToHoliday_Dept_0_23_4,-5746.086620495418
cat__NearToHoliday_Dept_0_23_40,-555.4138223439496
cat__NearToHoliday_Dept_0_23_41,-1306.8276790796563
cat__NearToHoliday_Dept_0_23_42,113.29453482613583
cat__NearToHoliday_Dept_0_23_43,1750.4033129297309
cat__NearToHoliday_Dept_0_23_44,2646.191590578643
cat__NearToHoliday_Dept_0_23_45,1400.2386539733618
cat__NearToHoliday_Dept_0_23_46,668.437421042076
cat__NearToHoliday_Dept_0_23_47,5742.675815415632
cat__NearToHoliday_Dept_0_23_48,2886.897924015311
cat__NearToHoliday_Dept_0_23_49,8486.336144012816
cat__NearToHoliday_Dept_0_23_5,-3629.2962183907184
cat__NearToHoliday_Dept_0_23_50,13046.900693255991
cat__NearToHoliday_Dept_0_23_51,28613.087770532675
cat__NearToHoliday_Dept_0_23_52,-709.8454493213933
cat__NearToHoliday_Dept_0_23_6,-2296.182891696797
cat__NearToHoliday_Dept_0_23_7,-1877.8674461101168
cat__NearToHoliday_Dept_0_23_8,-2851.066136604322
cat__NearToHoliday_Dept_0_23_9,-2900.489164319961
cat__NearToHoliday_Dept_0_24_1,-1731.7947823581712
cat__NearToHoliday_Dept_0_24_10,-772.2018023747955
cat__NearToHoliday_Dept_0_24_11,-392.5994011615851
cat__NearToHoliday_Dept_0_24_12,-24.6887983740637
cat__NearToHoliday_Dept_0_24_13,-275.5060703656971
cat__NearToHoliday_Dept_0_24_14,-421.78141476564497
cat__NearToHoliday_Dept_0_24_15,-490.2496025445977
cat__NearToHoliday_Dept_0_24_16,-631.4364531263456
cat__NearToHoliday_Dept_0_24_17,-441.9024261499108
cat__NearToHoliday_Dept_0_24_18,-1396.339652690077
cat__NearToHoliday_Dept_0_24_19,-1356.4589045983441
cat__NearToHoliday_Dept_0_24_2,-960.6677497554672
cat__NearToHoliday_Dept_0_24_20,-916.196026388424
cat__NearToHoliday_Dept_0_24_21,-733.6635406130288
cat__NearToHoliday_Dept_0_24_22,-1078.6423733876436
cat__NearToHoliday_Dept_0_24_23,-1416.1513190573485
cat__NearToHoliday_Dept_0_24_24,-1490.3863128571388
cat__NearToHoliday_Dept_0_24_25,-1246.413047293444
cat__NearToHoliday_Dept_0_24_26,-1369.8325475282602
cat__NearToHoliday_Dept_0_24_27,-1710.1932953495611
cat__NearToHoliday_Dept_0_24_28,-1176.5128077592833
cat__NearToHoliday_Dept_0_24_29,-646.0017627877346
cat__NearToHoliday_Dept_0_24_3,-1178.0487278742028
cat__NearToHoliday_Dept_0_24_30,71.92778343975706
cat__NearToHoliday_Dept_0_24_31,888.8361317313609
cat__NearToHoliday_Dept_0_24_32,2206.92320940383
cat__NearToHoliday_Dept_0_24_33,3979.7333917272194
cat__NearToHoliday_Dept_0_24_34,4839.33431096041
cat__NearToHoliday_Dept_0_24_35,2402.547445244181
cat__NearToHoliday_Dept_0_24_36,391.24360144379585
cat__NearToHoliday_Dept_0_24_37,-409.99625213209674
cat__NearToHoliday_Dept_0_24_38,-211.22472611736876
cat__NearToHoliday_Dept_0_24_39,-516.1854945124103
cat__NearToHoliday_Dept_0_24_4,-647.6361264586329
cat__NearToHoliday_Dept_0_24_40,-97.54655599100467
cat__NearToHoliday_Dept_0_24_41,-1.9278312757415892
cat__NearToHoliday_Dept_0_24_42,520.4108980351223
cat__NearToHoliday_Dept_0_24_43,990.622132702874
cat__NearToHoliday_Dept_0_24_44,569.0391772281185
cat__NearToHoliday_Dept_0_24_45,430.9472065417554
cat__NearToHoliday_Dept_0_24_46,479.79285210063273
cat__NearToHoliday_Dept_0_24_47,526.2779818594423
cat__NearToHoliday_Dept_0_24_48,1069.5967663827926
cat__NearToHoliday_Dept_0_24_49,1836.6224134250565
cat__NearToHoliday_Dept_0_24_5,-1012.7588171255404
cat__NearToHoliday_Dept_0_24_50,1130.7217417398545
cat__NearToHoliday_Dept_0_24_51,-1165.2659094116807
cat__NearToHoliday_Dept_0_24_52,-987.8210049992307
cat__NearToHoliday_Dept_0_24_6,-864.1907828580626
cat__NearToHoliday_Dept_0_24_7,-1159.2589192594348
cat__NearToHoliday_Dept_0_24_8,-323.99047050905926
cat__NearToHoliday_Dept_0_24_9,-661.5359568970763
cat__NearToHoliday_Dept_0_25_1,-1573.2447710914525
cat__NearToHoliday_Dept_0_25_10,-201.04651780571533
cat__NearToHoliday_Dept_0_25_11,915.0764281715382
cat__NearToHoliday_Dept_0_25_12,1399.5257394341324
cat__NearToHoliday_Dept_0_25_13,837.5789906035055
cat__NearToHoliday_Dept_0_25_14,883.3639021181724
cat__NearToHoliday_Dept_0_25_15,832.3227100919847
cat__NearToHoliday_Dept_0_25_16,829.5482796681966
cat__NearToHoliday_Dept_0_25_17,1299.5972550570218
cat__NearToHoliday_Dept_0_25_18,496.2966923042947
cat__NearToHoliday_Dept_0_25_19,540.0018522815518
cat__NearToHoliday_Dept_0_25_2,-890.0145724698019
cat__NearToHoliday_Dept_0_25_20,883.5808602262097
cat__NearToHoliday_Dept_0_25_21,1157.9761383147606
cat__NearToHoliday_Dept_0_25_22,1074.5261315397001
cat__NearToHoliday_Dept_0_25_23,665.0385176284244
cat__NearToHoliday_Dept_0_25_24,362.0968125790372
cat__NearToHoliday_Dept_0_25_25,699.8289208485967
cat__NearToHoliday_Dept_0_25_26,97.23128653995647
cat__NearToHoliday_Dept_0_25_27,-430.1283327272372
cat__NearToHoliday_Dept_0_25_28,-587.1376082411431
cat__NearToHoliday_Dept_0_25_29,-386.742977235596
cat__NearToHoliday_Dept_0_25_3,-1005.3165110161816
cat__NearToHoliday_Dept_0_25_30,-413.40133927019104
cat__NearToHoliday_Dept_0_25_31,-910.7707463436633
cat__NearToHoliday_Dept_0_25_32,-694.2858856252607
cat__NearToHoliday_Dept_0_25_33,-259.07131285178156
cat__NearToHoliday_Dept_0_25_34,241.5093892291532
cat__NearToHoliday_Dept_0_25_35,-191.2638649749515
cat__NearToHoliday_Dept_0_25_36,-162.80710961771982
cat__NearToHoliday_Dept_0_25_37,-57.391649289802146
cat__NearToHoliday_Dept_0_25_38,448.171696577364
cat__NearToHoliday_Dept_0_25_39,332.00684628575846
cat__NearToHoliday_Dept_0_25_4,-508.9591080315756
cat__NearToHoliday_Dept_0_25_40,501.47983674876093
cat__NearToHoliday_Dept_0_25_41,631.2938708287254
cat__NearToHoliday_Dept_0_25_42,672.4165909289713
cat__NearToHoliday_Dept_0_25_43,1553.435170986076
cat__NearToHoliday_Dept_0_25_44,868.9731575512329
cat__NearToHoliday_Dept_0_25_45,389.4543198570516
cat__NearToHoliday_Dept_0_25_46,-19.327768177038106
cat__NearToHoliday_Dept_0_25_47,-3621.6302019299465
cat__NearToHoliday_Dept_0_25_48,-759.2705242618136
cat__NearToHoliday_Dept_0_25_49,-740.4930069366101
cat__NearToHoliday_Dept_0_25_5,-1410.0080291994411
cat__NearToHoliday_Dept_0_25_50,-1511.8470257448305
cat__NearToHoliday_Dept_0_25_51,-3096.356143582912
cat__NearToHoliday_Dept_0_25_52,65.12477633707898
cat__NearToHoliday_Dept_0_25_6,-1233.01044740338
cat__NearToHoliday_Dept_0_25_7,-1326.9902671850728
cat__NearToHoliday_Dept_0_25_8,-329.79368213476135
cat__NearToHoliday_Dept_0_25_9,-753.9813979419831
cat__NearToHoliday_Dept_0_26_1,-2184.028705694813
cat__NearToHoliday_Dept_0_26_10,456.56261531107555
cat__NearToHoliday_Dept_0_26_11,659.6073752999662
cat__NearToHoliday_Dept_0_26_12,1012.9894881345298
cat__NearToHoliday_Dept_0_26_13,768.553088038881
cat__NearToHoliday_Dept_0_26_14,470.752431199458
cat__NearToHoliday_Dept_0_26_15,376.75826053681783
cat__NearToHoliday_Dept_0_26_16,509.8796628567836
cat__NearToHoliday_Dept_0_26_17,498.13566321215666
cat__NearToHoliday_Dept_0_26_18,-486.27355525558585
cat__NearToHoliday_Dept_0_26_19,-831.2471235281264
cat__NearToHoliday_Dept_0_26_2,-1044.5442551611607
cat__NearToHoliday_Dept_0_26_20,-412.8644457631798
cat__NearToHoliday_Dept_0_26_21,-408.9603571793968
cat__NearToHoliday_Dept_0_26_22,-782.6537005236227
cat__NearToHoliday_Dept_0_26_23,-1137.0555800445595
cat__NearToHoliday_Dept_0_26_24,-1449.1822291823569
cat__NearToHoliday_Dept_0_26_25,-1453.6782470565736
cat__NearToHoliday_Dept_0_26_26,-1637.234617927712
cat__NearToHoliday_Dept_0_26_27,-2248.720671164585
cat__NearToHoliday_Dept_0_26_28,-1782.1303018350225
cat__NearToHoliday_Dept_0_26_29,-1611.9072053427872
cat__NearToHoliday_Dept_0_26_3,-827.8936110610732
cat__NearToHoliday_Dept_0_26_30,-1456.036935287385
cat__NearToHoliday_Dept_0_26_31,-1824.628608372745
cat__NearToHoliday_Dept_0_26_32,-1435.5746973608605
cat__NearToHoliday_Dept_0_26_33,-1227.131071138888
cat__NearToHoliday_Dept_0_26_34,-1043.4345621890238
cat__NearToHoliday_Dept_0_26_35,-1174.8158695134423
cat__NearToHoliday_Dept_0_26_36,20.965843421370487
cat__NearToHoliday_Dept_0_26_37,1113.5547762227213
cat__NearToHoliday_Dept_0_26_38,1478.7850355762564
cat__NearToHoliday_Dept_0_26_39,1325.059650775596
cat__NearToHoliday_Dept_0_26_4,-113.02382814885512
cat__NearToHoliday_Dept_0_26_40,2299.6379376659447
cat__NearToHoliday_Dept_0_26_41,2189.3268670390435
cat__NearToHoliday_Dept_0_26_42,2237.8560851374705
cat__NearToHoliday_Dept_0_26_43,2180.9645423761667
cat__NearToHoliday_Dept_0_26_44,2109.9147509983245
cat__NearToHoliday_Dept_0_26_45,1823.9065468538029
cat__NearToHoliday_Dept_0_26_46,1334.7504261196918
cat__NearToHoliday_Dept_0_26_47,-213.74028777873875
cat__NearToHoliday_Dept_0_26_48,716.578990212727
cat__NearToHoliday_Dept_0_26_49,198.04338088525574
cat__NearToHoliday_Dept_0_26_5,-113.62818376500493
cat__NearToHoliday_Dept_0_26_50,-553.9406838387503
cat__NearToHoliday_Dept_0_26_51,-2327.7778930093427
cat__NearToHoliday_Dept_0_26_52,-1618.3714916178574
cat__NearToHoliday_Dept_0_26_6,221.0404543354395
cat__NearToHoliday_Dept_0_26_7,-17.49519612764704
cat__NearToHoliday_Dept_0_26_8,693.9833079365199
cat__NearToHoliday_Dept_0_26_9,413.834999752041
cat__NearToHoliday_Dept_0_27_1,971.7979630581507
cat__NearToHoliday_Dept_0_27_10,64.72959487982831
cat__NearToHoliday_Dept_0_27_11,122.73679253322442
cat__NearToHoliday_Dept_0_27_12,502.30202226635316
cat__NearToHoliday_Dept_0_27_13,-263.03910965081104
cat__NearToHoliday_Dept_0_27_14,-966.980428476145
cat__NearToHoliday_Dept_0_27_15,-109.07956381923233
cat__NearToHoliday_Dept_0_27_16,-228.11845684203567
cat__NearToHoliday_Dept_0_27_17,412.0392852419589
cat__NearToHoliday_Dept_0_27_18,-712.1282831280922
cat__NearToHoliday_Dept_0_27_19,-232.8924313493341
cat__NearToHoliday_Dept_0_27_2,1579.369192593674
cat__NearToHoliday_Dept_0_27_20,-93.16456787321829
cat__NearToHoliday_Dept_0_27_21,-582.846792049758
cat__NearToHoliday_Dept_0_27_22,-1183.8315587899613
cat__NearToHoliday_Dept_0_27_23,-955.8653163521222
cat__NearToHoliday_Dept_0_27_24,-836.0656272198053
cat__NearToHoliday_Dept_0_27_25,-550.6629281044658
cat__NearToHoliday_Dept_0_27_26,-795.0966782701655
cat__NearToHoliday_Dept_0_27_27,-1198.106734322779
cat__NearToHoliday_Dept_0_27_28,-363.9363877649524
cat__NearToHoliday_Dept_0_27_29,-220.13100302858876
cat__NearToHoliday_Dept_0_27_3,1568.00097739898
cat__NearToHoliday_Dept_0_27_30,169.4737997070346
cat__NearToHoliday_Dept_0_27_31,-766.5662084956539
cat__NearToHoliday_Dept_0_27_32,-368.60288714552485
cat__NearToHoliday_Dept_0_27_33,-344.215116378265
cat__NearToHoliday_Dept_0_27_34,-136.40329188685124
cat__NearToHoliday_Dept_0_27_35,-298.3474116007746
cat__NearToHoliday_Dept_0_27_36,-210.6879724741971
cat__NearToHoliday_Dept_0_27_37,504.1500065271545
cat__NearToHoliday_Dept_0_27_38,1010.771245260062
cat__NearToHoliday_Dept_0_27_39,902.2661722467693
cat__NearToHoliday_Dept_0_27_4,1925.5459943146768
cat__NearToHoliday_Dept_0_27_40,95.58500274327642
cat__NearToHoliday_Dept_0_27_41,774.4670743982267
cat__NearToHoliday_Dept_0_27_42,678.935166508796
cat__NearToHoliday_Dept_0_27_43,747.4951522531915
cat__NearToHoliday_Dept_0_27_44,178.37742078809998
cat__NearToHoliday_Dept_0_27_45,191.0748373935772
cat__NearToHoliday_Dept_0_27_46,614.7071044625488
cat__NearToHoliday_Dept_0_27_47,-4932.232727302077
cat__NearToHoliday_Dept_0_27_48,-91.55696649206747
cat__NearToHoliday_Dept_0_27_49,-1293.0700446753426
cat__NearToHoliday_Dept_0_27_5,54.890791433186074
cat__NearToHoliday_Dept_0_27_50,-2287.437846499716
cat__NearToHoliday_Dept_0_27_51,-5897.414930843575
cat__NearToHoliday_Dept_0_27_52,1456.457043343626
cat__NearToHoliday_Dept_0_27_6,-254.4145570443423
cat__NearToHoliday_Dept_0_27_7,-409.9677749838663
cat__NearToHoliday_Dept_0_27_8,650.2767001359887
cat__NearToHoliday_Dept_0_27_9,-82.48245437068125
cat__NearToHoliday_Dept_0_28_1,883.7519920403847
cat__NearToHoliday_Dept_0_28_10,174.1571996916541
cat__NearToHoliday_Dept_0_28_11,222.57031822688535
cat__NearToHoliday_Dept_0_28_12,747.5955372855977
cat__NearToHoliday_Dept_0_28_13,54.582638070290045
cat__NearToHoliday_Dept_0_28_14,-660.0914519870856
cat__NearToHoliday_Dept_0_28_15,227.12060549153088
cat__NearToHoliday_Dept_0_28_16,96.82899371570274
cat__NearToHoliday_Dept_0_28_17,794.3974307282889
cat__NearToHoliday_Dept_0_28_18,-383.44497096822954
cat__NearToHoliday_Dept_0_28_19,93.208994456283
cat__NearToHoliday_Dept_0_28_2,1585.1838889071414
cat__NearToHoliday_Dept_0_28_20,236.91998699891656
cat__NearToHoliday_Dept_0_28_21,-291.84811364868887
cat__NearToHoliday_Dept_0_28_22,-929.0174731150174
cat__NearToHoliday_Dept_0_28_23,-705.6745672620677
cat__NearToHoliday_Dept_0_28_24,-559.8870366646441
cat__NearToHoliday_Dept_0_28_25,-284.8762175326914
cat__NearToHoliday_Dept_0_28_26,-547.0607627931615
cat__NearToHoliday_Dept_0_28_27,-963.367168725312
cat__NearToHoliday_Dept_0_28_28,-112.89036658084763
cat__NearToHoliday_Dept_0_28_29,6.453324020404934
cat__NearToHoliday_Dept_0_28_3,1587.5536039696528
cat__NearToHoliday_Dept_0_28_30,371.69954185317715
cat__NearToHoliday_Dept_0_28_31,-730.5740746602132
cat__NearToHoliday_Dept_0_28_32,-355.6597322723145
cat__NearToHoliday_Dept_0_28_33,-493.49714161880297
cat__NearToHoliday_Dept_0_28_34,-385.16702202133285
cat__NearToHoliday_Dept_0_28_35,-338.71940284705386
cat__NearToHoliday_Dept_0_28_36,-55.49343839570534
cat__NearToHoliday_Dept_0_28_37,802.8969787503692
cat__NearToHoliday_Dept_0_28_38,1301.201959814737
cat__NearToHoliday_Dept_0_28_39,1223.360111783228
cat__NearToHoliday_Dept_0_28_4,2074.3891316384174
cat__NearToHoliday_Dept_0_28_40,212.00772370089902
cat__NearToHoliday_Dept_0_28_41,956.0572242621957
cat__NearToHoliday_Dept_0_28_42,832.7070643975925
cat__NearToHoliday_Dept_0_28_43,1027.0834352264742
cat__NearToHoliday_Dept_0_28_44,157.0061469882608
cat__NearToHoliday_Dept_0_28_45,32.46009793622753
cat__NearToHoliday_Dept_0_28_46,484.30505976148453
cat__NearToHoliday_Dept_0_28_47,-5569.997027983937
cat__NearToHoliday_Dept_0_28_48,-616.7374065350659
cat__NearToHoliday_Dept_0_28_49,-2221.1024664855827
cat__NearToHoliday_Dept_0_28_5,-99.64080784487292
cat__NearToHoliday_Dept_0_28_50,-3842.5333213942604
cat__NearToHoliday_Dept_0_28_51,-8932.840741803666
cat__NearToHoliday_Dept_0_28_52,1124.4921136358887
cat__NearToHoliday_Dept_0_28_6,-475.4532525875512
cat__NearToHoliday_Dept_0_28_7,-623.4719231582712
cat__NearToHoliday_Dept_0_28_8,610.227307374627
cat__NearToHoliday_Dept_0_28_9,-50.21724888037645
cat__NearToHoliday_Dept_0_29_1,267.37744324334636
cat__NearToHoliday_Dept_0_29_10,-492.4968680128221
cat__NearToHoliday_Dept_0_29_11,-360.91207938538565
cat__NearToHoliday_Dept_0_29_12,-134.89553127627855
cat__NearToHoliday_Dept_0_29_13,-850.2110475039818
cat__NearToHoliday_Dept_0_29_14,-1183.8536397486125
cat__NearToHoliday_Dept_0_29_15,-693.9296629571094
cat__NearToHoliday_Dept_0_29_16,-592.3073270334578
cat__NearToHoliday_Dept_0_29_17,97.66720869432464
cat__NearToHoliday_Dept_0_29_18,-285.54064493966894
cat__NearToHoliday_Dept_0_29_19,28.454480362312513
cat__NearToHoliday_Dept_0_29_2,535.3379499684107
cat__NearToHoliday_Dept_0_29_20,-277.102767938257
cat__NearToHoliday_Dept_0_29_21,-868.5709664720104
cat__NearToHoliday_Dept_0_29_22,-1179.3052698271295
cat__NearToHoliday_Dept_0_29_23,-975.8850092619982
cat__NearToHoliday_Dept_0_29_24,-959.5742545814157
cat__NearToHoliday_Dept_0_29_25,-476.0880527226102
cat__NearToHoliday_Dept_0_29_26,-441.67371643245497
cat__NearToHoliday_Dept_0_29_27,-730.670628428465
cat__NearToHoliday_Dept_0_29_28,43.98887984700002
cat__NearToHoliday_Dept_0_29_29,210.92627172862703
cat__NearToHoliday_Dept_0_29_3,609.7965361948371
cat__NearToHoliday_Dept_0_29_30,393.3958734229684
cat__NearToHoliday_Dept_0_29_31,-143.51132482179688
cat__NearToHoliday_Dept_0_29_32,-54.60299594439968
cat__NearToHoliday_Dept_0_29_33,-187.13646240138362
cat__NearToHoliday_Dept_0_29_34,-141.7083762669544
cat__NearToHoliday_Dept_0_29_35,-635.6257490828438
cat__NearToHoliday_Dept_0_29_36,-494.0150863025612
cat__NearToHoliday_Dept_0_29_37,-77.94102174743342
cat__NearToHoliday_Dept_0_29_38,293.20867979659874
cat__NearToHoliday_Dept_0_29_39,173.0781535369865
cat__NearToHoliday_Dept_0_29_4,892.6525801265849
cat__NearToHoliday_Dept_0_29_40,-334.5760786026338
cat__NearToHoliday_Dept_0_29_41,78.26861631312167
cat__NearToHoliday_Dept_0_29_42,148.39009559441897
cat__NearToHoliday_Dept_0_29_43,367.245295477307
