feature,coefficient,importance,relative_importance
Store_29 Dept_30,7349.077911067548,7349.077911067548,0.0003244583980132758
Store_24 Dept_87,7347.585496699073,7347.585496699073,0.00032439250860768955
Store_21 Dept_97,-7336.508044398771,7336.508044398771,0.00032390344420111795
Store_13 Dept_50,-7328.4987560377285,7328.4987560377285,0.0003235498378164399
Store_29 Dept_29,7321.716217090684,7321.716217090684,0.00032325039185221807
Store_29 Dept_41,7321.667244951475,7321.667244951475,0.00032324822975487376
Store_6 Dept_93,7319.528784714066,7319.528784714066,0.00032315381772233837
Store_2 Dept_21,-7305.769985906088,7305.769985906088,0.00032254637310495296
Store_26 Dept_7,-7305.289512437567,7305.289512437567,0.0003225251604230668
Store_45 Dept_80,-7303.7555814292455,7303.7555814292455,0.00032245743807699217
Dept_98,-7302.890614638826,7302.890614638826,0.00032241925019239626
Store_19 Dept_8,7298.996846129664,7298.996846129664,0.00032224734210977617
Store_37 Dept_80,7294.529024389546,7294.529024389546,0.0003220500898419475
Store_3 Dept_44,7291.75779902446,7291.75779902446,0.00032192774152106017
Store_42,-7291.266419701613,7291.266419701613,0.0003219060473507388
Store_27 Dept_29,-7291.181957821456,7291.181957821456,0.00032190231839771086
Store_22 Dept_34,7282.203269297539,7282.203269297539,0.0003215059134432412
Store_2 Dept_3,-7275.228780948294,7275.228780948294,0.00032119799300150113
Store_7 Dept_44,7268.871837531062,7268.871837531062,0.0003209173368834989
Store_21 Dept_81,-7268.029099276756,7268.029099276756,0.00032088013037851344
Store_31 Dept_23,-7263.735297250838,7263.735297250838,0.00032069056100075285
Store_39 Dept_25,-7251.059177324193,7251.059177324193,0.00032013091615629835
Store_18 Dept_98,-7250.636543113254,7250.636543113254,0.0003201122570509403
Store_18 Dept_11,7247.732055354205,7247.732055354205,0.000319984025256863
Store_36 Dept_92,-7233.7292206146785,7233.7292206146785,0.00031936580656572773
Store_9,-7230.519019087788,7230.519019087788,0.0003192240776498938
Store_16,-7219.677417573577,7219.677417573577,0.00031874542594667783
Store_35 Dept_13,7217.440861092271,7217.440861092271,0.0003186466830102479
Store_23 Dept_83,-7207.315051950746,7207.315051950746,0.00031819963320993226
Store_21 Dept_24,7191.737424146817,7191.737424146817,0.00031751188813180505
Store_31 Dept_5,-7183.2649510862,7183.2649510862,0.0003171378323564106
Store_6 Dept_59,-7178.117368386778,7178.117368386778,0.00031691056895595326
Store_40 Dept_94,7162.754494143299,7162.754494143299,0.0003162323051484065
Store_29 Dept_79,-7155.159775748183,7155.159775748183,0.00031589700183639094
Store_16 Dept_8,-7154.942861264328,7154.942861264328,0.0003158874251620395
Store_20 Dept_18,-7152.393792228898,7152.393792228898,0.00031577488494057644
Store_31 Dept_40,7145.916154095924,7145.916154095924,0.00031548890020657747
Store_35 Dept_33,7143.965020069823,7143.965020069823,0.0003154027585398162
Store_5 Dept_87,7143.661434222318,7143.661434222318,0.00031538935536476036
Store_2 Dept_60,-7123.661142230465,7123.661142230465,0.00031450635170389267
Store_31 Dept_17,-7099.188727941959,7099.188727941959,0.00031342590590761015
Store_6 Dept_81,-7098.853492809612,7098.853492809612,0.0003134111054312354
Store_4 Dept_74,-7096.9525124637585,7096.9525124637585,0.00031332717802630997
Store_15 Dept_4,-7093.88593202966,7093.88593202966,0.00031319178991543855
Store_2 Dept_18,-7089.7442380499315,7089.7442380499315,0.00031300893603771596
Store_5 Dept_23,-7083.0216579461185,7083.0216579461185,0.00031271213722875054
Store_4 Dept_3,-7074.582796943739,7074.582796943739,0.0003123395654102146
Store_26 Dept_10,-7057.122370162062,7057.122370162062,0.0003115686956261728
Store_41 Dept_9,7056.019197114721,7056.019197114721,0.0003115199910452712
Store_45 Dept_8,7052.817147684534,7052.817147684534,0.00031137862204074434
Store_16 Dept_28,7051.252360606824,7051.252360606824,0.000311309537413447
Store_41 Dept_87,-7039.447384778163,7039.447384778163,0.00031078835317886635
Store_44 Dept_56,7027.703010632287,7027.703010632287,0.00031026984448061175
Store_1 Dept_81,7026.060860933865,7026.060860933865,0.0003101973443293145
Store_42 Dept_28,7022.089284919761,7022.089284919761,0.000310022001081261
Store_8 Dept_23,-7021.671352462699,7021.671352462699,0.0003100035495561668
Store_13 Dept_24,-7005.69649734635,7005.69649734635,0.00030929826707552533
Store_16 Dept_52,6994.771961551108,6994.771961551108,0.00030881595386207786
Store_4 Dept_16,-6986.168028359849,6986.168028359849,0.0003084360941825873
Store_12 Dept_5,6985.01958534074,6985.01958534074,0.00030838539095332526
Store_3 Dept_94,-6972.826189208716,6972.826189208716,0.00030784705814161564
Store_33 Dept_42,6968.785505234171,6968.785505234171,0.0003076686638090036
Store_30 Dept_92,-6967.171553795306,6967.171553795306,0.00030759740859785163
Store_35 Dept_26,6966.025227954916,6966.025227954916,0.0003075467988410529
Store_25 Dept_80,-6965.906765858944,6965.906765858944,0.0003075415687941886
Store_16 Dept_12,6961.100992530403,6961.100992530403,0.00030732939611970313
Store_30 Dept_31,6957.724845722578,6957.724845722578,0.0003071803407963033
Store_39 Dept_46,6952.329959151307,6952.329959151307,0.00030694215904403997
Store_15 Dept_27,6942.374109158143,6942.374109158143,0.0003065026128616845
Store_25 Dept_97,-6940.999878167884,6940.999878167884,0.00030644194119770226
Store_21 Dept_33,6939.193307034064,6939.193307034064,0.0003063621819159162
Store_23 Dept_34,6933.803233856265,6933.803233856265,0.0003061242126727532
Store_29 Dept_28,6921.060180173781,6921.060180173781,0.0003055616127338698
Store_38 Dept_9,-6908.628278037616,6908.628278037616,0.00030501274999215314
Store_35 Dept_81,-6897.515772025617,6897.515772025617,0.0003045221379803882
Store_33 Dept_96,6897.171271050485,6897.171271050485,0.0003045069284213309
Store_12 Dept_26,6889.649163777296,6889.649163777296,0.0003041748308568368
Store_16 Dept_35,6885.944711295898,6885.944711295898,0.00030401128098946897
Store_4 Dept_58,-6864.954377561115,6864.954377561115,0.0003030845674425769
Store_9 Dept_56,6858.750494476413,6858.750494476413,0.0003028106688676152
Store_35 Dept_5,6854.415030552801,6854.415030552801,0.00030261926013629923
Store_7 Dept_7,-6850.486414301806,6850.486414301806,0.0003024458135419602
Store_5 Dept_79,-6840.988849207409,6840.988849207409,0.0003020265004263768
Store_7 Dept_31,6838.826142190439,6838.826142190439,0.0003019310179097142
Store_20 Dept_17,-6835.548751242658,6835.548751242658,0.00030178632261195734
Store_3 Dept_33,6833.680943449119,6833.680943449119,0.0003017038597599068
Store_4 Dept_48,-6830.107667153894,6830.107667153894,0.00030154610126061787
Store_36 Dept_79,6820.632893304655,6820.632893304655,0.00030112779436798956
Store_30 Dept_81,6819.236416722403,6819.236416722403,0.00030106614057138765
Store_36 Dept_46,-6812.089101154228,6812.089101154228,0.00030075058988769535
Store_29 Dept_56,6810.649794847906,6810.649794847906,0.0003006870451785426
Store_38 Dept_42,6804.748129951106,6804.748129951106,0.00030042648939709643
Store_26 Dept_72,-6803.571570171199,6803.571570171199,0.0003003745448258216
Store_3 Dept_12,6802.894211001545,6802.894211001545,0.0003003446397310975
Store_5 Dept_33,6795.77245883478,6795.77245883478,0.00030003021765977937
Store_1 Dept_60,-6793.995325514158,6793.995325514158,0.00029995175804385985
Store_33 Dept_26,6786.2514664366545,6786.2514664366545,0.00029960987023954855
Store_29 Dept_31,6784.279387975414,6784.279387975414,0.00029952280388564217
Store_24 Dept_72,6783.901732495443,6783.901732495443,0.0002995061305704977
Store_15 Dept_19,6782.505814245176,6782.505814245176,0.0002994445014239953
Store_42 Dept_60,6782.298627602088,6782.298627602088,0.0002994353542293241
Store_1,6778.754449041728,6778.754449041728,0.0002992788803816002
Store_5 Dept_24,6777.68788940076,6777.68788940076,0.0002992317922656921
Store_9 Dept_28,6777.032416031097,6777.032416031097,0.0002992028534189368
Store_13 Dept_37,-6772.597072218631,6772.597072218631,0.0002990070350366247
Store_11 Dept_81,-6769.321464248007,6769.321464248007,0.0002988624184564865
Store_10 Dept_44,-6758.187760218532,6758.187760218532,0.00029837087056203333
Store_1 Dept_46,-6750.7936464839195,6750.7936464839195,0.0002980444238531955
Dept_32,-6746.306812177751,6746.306812177751,0.00029784633218935046
Store_2 Dept_48,-6745.128591188716,6745.128591188716,0.00029779431427645934
Store_8 Dept_87,6744.61267892222,6744.61267892222,0.00029777153698799834
Store_5 Dept_45,6739.4871407449255,6739.4871407449255,0.00029754524684301887
Store_31 Dept_55,-6734.111083008045,6734.111083008045,0.000297307896375104
Store_19 Dept_60,-6722.082187884551,6722.082187884551,0.0002967768262070002
Store_29 Dept_58,6719.367527957594,6719.367527957594,0.0002966569752241
Store_19 Dept_16,6713.696042411177,6713.696042411177,0.00029640658175474044
Store_15 Dept_35,6711.342417866205,6711.342417866205,0.00029630267031732923
Store_7 Dept_85,6711.303679507146,6711.303679507146,0.0002963009600366553
Store_37 Dept_31,6706.425511068291,6706.425511068291,0.0002960855911514614
Store_20 Dept_34,-6705.957460864439,6705.957460864439,0.00029606492695097677
Store_7 Dept_28,6698.4418237016,6698.4418237016,0.0002957331150388685
Store_1 Dept_67,-6695.218100204864,6695.218100204864,0.0002955907891343066
Store_1 Dept_59,-6694.931758028274,6694.931758028274,0.00029557814725936335
Store_7,-6674.930472830395,6674.930472830395,0.000294695099748908
Store_18 Dept_34,6672.615174285905,6672.615174285905,0.00029459288038672976
Store_1 Dept_6,-6665.029209554904,6665.029209554904,0.00029425796354494487
Store_27 Dept_6,-6658.257959201277,6658.257959201277,0.0002939590159669125
Store_13 Dept_25,-6656.2631080285555,6656.2631080285555,0.0002938709442083044
Store_39 Dept_42,-6651.420641674367,6651.420641674367,0.0002936571515536712
Store_22 Dept_98,-6651.402555309046,6651.402555309046,0.0002936563530489895
Store_1 Dept_14,-6640.433557960893,6640.433557960893,0.000293172076878501
Store_29 Dept_51,6638.258660124005,6638.258660124005,0.0002930760561427653
Store_34 Dept_2,-6637.4789116611155,6637.4789116611155,0.00029304163060799975
Store_27 Dept_87,-6630.852517752158,6630.852517752158,0.00029274907837514516
Store_24 Dept_2,-6619.503810265212,6619.503810265212,0.00029224803817727346
Store_1 Dept_28,-6613.13379481734,6613.13379481734,0.00029196680493515147
Store_14 Dept_83,-6601.020103348682,6601.020103348682,0.0002914319910475441
Store_5 Dept_71,6598.315285153706,6598.315285153706,0.00029131257457256873
Store_7 Dept_52,6597.675620734135,6597.675620734135,0.0002912843336836638
Store_23 Dept_22,6595.527894854743,6595.527894854743,0.00029118951257731113
Store_37 Dept_52,6594.773619404634,6594.773619404634,0.0002911562116643035
Store_44 Dept_67,6592.792496442456,6592.792496442456,0.0002910687459998549
Store_6 Dept_85,-6583.078154472285,6583.078154472285,0.0002906398622852534
Store_29,-6566.30397801278,6566.30397801278,0.0002898992901362159
Store_33 Dept_67,6565.934350886266,6565.934350886266,0.00028988297126917136
Store_17 Dept_44,6553.578662085154,6553.578662085154,0.00028933747331102316
Store_37 Dept_85,6545.612713409559,6545.612713409559,0.0002889857803534553
Store_15 Dept_54,6544.234339648366,6544.234339648366,0.00028892492578804836
Store_15 Dept_85,6542.160351667608,6542.160351667608,0.00028883336017588874
Store_44 Dept_32,6538.745831645688,6538.745831645688,0.0002886826106927967
Store_19 Dept_52,-6538.717516101982,6538.717516101982,0.00028868136057461037
Store_38 Dept_38,-6535.580795042774,6535.580795042774,0.00028854287578751177
Store_3 Dept_29,6535.439185740516,6535.439185740516,0.0002885366238021729
Store_7 Dept_19,6532.156683534582,6532.156683534582,0.0002883917028447275
Store_32 Dept_8,-6529.321308204186,6529.321308204186,0.0002882665223324783
Store_19 Dept_59,-6523.863582860167,6523.863582860167,0.0002880255662773996
Store_29 Dept_85,6521.622916298295,6521.622916298295,0.0002879266418828097
Store_9 Dept_44,6520.550899915562,6520.550899915562,0.000287879312854271
WeekOfYear_47,6516.345547573171,6516.345547573171,0.00028769364848921664
Store_15 Dept_36,6512.601941887027,6512.601941887027,0.0002875283700259294
Store_12 Dept_24,6512.595083218586,6512.595083218586,0.00028752806721888313
Store_9 Dept_52,6510.3899969815375,6510.3899969815375,0.000287430713679213
Store_15 Dept_34,6508.174614682816,6508.174614682816,0.0002873329055731719
Store_5 Dept_6,6502.616466104789,6502.616466104789,0.00028708751587865923
Store_10 Dept_42,-6493.927157152512,6493.927157152512,0.00028670388689872256
Store_44 Dept_80,6475.797756527786,6475.797756527786,0.0002859034822282562
Store_4 Dept_38,6473.091378276187,6473.091378276187,0.0002857839968775009
Store_6 Dept_31,-6471.1252972865805,6471.1252972865805,0.0002856971953091992
Store_6 Dept_83,-6468.132523736108,6468.132523736108,0.0002855650657381764
Store_7 Dept_35,6467.553889859776,6467.553889859776,0.00028553951931958854
Store_10 Dept_37,-6458.619161575437,6458.619161575437,0.00028514505518940767
Store_1 Dept_26,-6451.108851853095,6451.108851853095,0.00028481347848133867
Store_4 Dept_33,-6449.703432036344,6449.703432036344,0.0002847514298450611
Store_18 Dept_25,6448.595399051656,6448.595399051656,0.00028470251070016864
Store_3 Dept_51,6445.7728419782325,6445.7728419782325,0.00028457789610804887
Store_30 Dept_98,6443.191970436623,6443.191970436623,0.0002844639518206155
Store_13 Dept_48,-6435.494122416353,6435.494122416353,0.00028412409538324597
Store_42 Dept_14,-6433.151900825631,6433.151900825631,0.00028402068738100217
Store_13 Dept_71,-6425.986709704001,6425.986709704001,0.00028370434749987476
Store_3 Dept_24,6414.252271122597,6414.252271122597,0.0002831862774522061
Store_2 Dept_32,-6413.409146576025,6413.409146576025,0.00028314905389259537
Store_35 Dept_25,6408.300145378772,6408.300145378772,0.0002829234938476526
Store_4 Dept_22,-6407.629295352779,6407.629295352779,0.00028289387612861697
Store_27 Dept_37,-6399.771961727634,6399.771961727634,0.0002825469784753983
Store_13 Dept_33,-6398.16851863276,6398.16851863276,0.00028247618720278375
Store_16 Dept_31,6392.548357257917,6392.548357257917,0.0002822280596719119
Store_4 Dept_32,-6392.492810359546,6392.492810359546,0.00028222560730198495
Store_7 Dept_32,6391.9320481320765,6391.9320481320765,0.0002822008499084462
Store_5 Dept_20,6391.7963874070065,6391.7963874070065,0.0002821948605500448
Store_20 Dept_74,-6389.8010644016595,6389.8010644016595,0.00028210676796024397
Store_15 Dept_17,6384.328246510436,6384.328246510436,0.0002818651455761717
Store_6 Dept_96,6380.393442503515,6380.393442503515,0.0002816914257952643
Store_39 Dept_9,-6375.387210973025,6375.387210973025,0.0002814704029836786
Dept_26,-6372.214906065523,6372.214906065523,0.0002813303471861006
Store_20 Dept_25,-6367.98562685756,6367.98562685756,0.000281143626460974
Store_31 Dept_1,-6362.179721126162,6362.179721126162,0.0002808872984024854
Store_25 Dept_16,6340.436956714095,6340.436956714095,0.00027992736538845443
Store_29 Dept_24,6333.267999254086,6333.267999254086,0.00027961085922522587
Store_38 Dept_6,6329.512049325916,6329.512049325916,0.00027944503576935034
Store_2 Dept_37,-6315.068508826378,6315.068508826378,0.00027880736012230584
Store_42 Dept_96,6313.745080479263,6313.745080479263,0.00027874893137157193
Store_15 Dept_30,6282.971616393046,6282.971616393046,0.0002773902971347928
Store_9 Dept_23,-6282.116008557417,6282.116008557417,0.0002773525224437316
Store_15 Dept_97,-6274.375210187923,6274.375210187923,0.00027701076976826633
Store_10 Dept_67,-6269.053439944456,6269.053439944456,0.00027677581606813076
Store_3 Dept_32,6264.66067823895,6264.66067823895,0.00027658187766618834
Store_30 Dept_79,-6260.52797120509,6260.52797120509,0.0002763994205579782
Store_42 Dept_11,-6260.126645191633,6260.126645191633,0.0002763817021997048
Store_15 Dept_80,-6252.614668274337,6252.614668274337,0.00027605005188574805
Store_13 Dept_16,-6238.456511473965,6238.456511473965,0.000275424975797311
Store_7 Dept_40,-6236.765042944171,6236.765042944171,0.0002753502982423703
Store_38 Dept_81,6235.461506580906,6235.461506580906,0.0002752927477135427
Store_31 Dept_13,6230.872027075245,6230.872027075245,0.00027509012431151304
Store_43 Dept_13,-6223.494770681551,6223.494770681551,0.0002747644218464968
Store_3 Dept_7,-6217.159510376951,6217.159510376951,0.0002744847230279101
Store_26 Dept_40,-6207.728308486889,6207.728308486889,0.00027406833981717
Store_5 Dept_8,-6200.237945865449,6200.237945865449,0.0002737376437643997
Store_40 Dept_80,6197.630196464709,6197.630196464709,0.0002736225128318905
Store_13 Dept_58,-6186.591281493246,6186.591281493246,0.00027313514983060136
Store_20 Dept_45,-6185.438690383997,6185.438690383997,0.0002730842634650741
Store_33 Dept_52,6185.335297119478,6185.335297119478,0.0002730796987001638
Store_42 Dept_59,6184.939119830366,6184.939119830366,0.000273062207655694
Store_13 Dept_26,-6184.253997406178,6184.253997406178,0.0002730319598168651
Store_19,6181.780580823262,6181.780580823262,0.0002729227596162653
Store_28 Dept_56,-6180.387169457775,6180.387169457775,0.0002728612411475689
Store_9 Dept_81,-6169.697053338818,6169.697053338818,0.00027238927745463956
Store_1 Dept_31,-6168.639828494373,6168.639828494373,0.0002723426014656897
Store_30 Dept_21,6166.044552554637,6166.044552554637,0.00027222802123072704
Store_6 Dept_5,6162.394976983854,6162.394976983854,0.00027206689415363596
Store_15 Dept_29,6156.566396796109,6156.566396796109,0.0002718095650283644
Store_22 Dept_13,6152.639448333554,6152.639448333554,0.0002716361920661153
Dept_1,6147.503078163505,6147.503078163505,0.00027140942369365494
Store_31 Dept_12,-6147.102171828844,6147.102171828844,0.0002713917238640067
Store_1 Dept_52,-6145.945454264137,6145.945454264137,0.00027134065531737536
Store_31 Dept_3,-6144.513859824883,6144.513859824883,0.00027127745108359447
Store_12 Dept_16,-6139.347566641277,6139.347566641277,0.0002710493616238957
Store_5 Dept_5,-6138.80218651368,6138.80218651368,0.00027102528334296713
Store_9 Dept_31,6136.014059752518,6136.014059752518,0.00027090218883324337
Store_26 Dept_91,6128.7498909755395,6128.7498909755395,0.00027058147913431273
Store_11 Dept_23,6116.91573650572,6116.91573650572,0.00027005900667619157
Store_5 Dept_21,6116.433924899535,6116.433924899535,0.00027003773491614513
Store_10 Dept_11,6115.514533891594,6115.514533891594,0.0002699971442274636
Store_8 Dept_37,6111.131128726419,6111.131128726419,0.0002698036189124586
Store_43 Dept_1,-6107.280616502355,6107.280616502355,0.00026963362057486187
Store_8 Dept_94,-6104.270949061684,6104.270949061684,0.00026950074514638366
Store_35 Dept_79,6104.156886460824,6104.156886460824,0.0002694957093351981
Store_4 Dept_23,6100.963541268747,6100.963541268747,0.00026935472461876654
Store_42 Dept_46,-6098.271747784065,6098.271747784065,0.0002692358831787395
Store_42 Dept_74,-6096.686858632641,6096.686858632641,0.0002691659110541652
Store_21 Dept_41,6095.720091951188,6095.720091951188,0.00026912322875136303
Store_7 Dept_60,6088.13464968683,6088.13464968683,0.0002687883349762393
Store_16 Dept_30,6086.894152563821,6086.894152563821,0.00026873356760077503
Store_5 Dept_32,6078.670809637391,6078.670809637391,0.00026837051080582595
Store_4 Dept_45,-6077.429096538614,6077.429096538614,0.00026831568974559276
Store_20 Dept_21,-6076.277852347829,6076.277852347829,0.00026826486284589396
Store_29 Dept_13,-6072.5811358828605,6072.5811358828605,0.0002681016545200812
Store_27 Dept_46,6069.984521242546,6069.984521242546,0.0002679870151821058
Store_2 Dept_14,-6063.1667580737685,6063.1667580737685,0.00026768601408475127
Dept_46,6047.180676375876,6047.180676375876,0.000266980235955716
Store_17 Dept_5,6045.773859388897,6045.773859388897,0.00026691812563501774
Store_16 Dept_59,6035.384209632358,6035.384209632358,0.00026645942739331733
Store_16 Dept_45,6016.344655906259,6016.344655906259,0.000265618839883481
Store_12 Dept_33,6006.60710744832,6006.60710744832,0.00026518893161315475
Store_3 Dept_79,-6006.582591705148,6006.582591705148,0.0002651878492544083
Store_21 Dept_19,5999.5809246270055,5999.5809246270055,0.00026487872888433095
Store_35 Dept_98,-5990.291643301041,5990.291643301041,0.00026446861140099636
Store_18 Dept_46,5990.121672276942,5990.121672276942,0.00026446110725872774
Store_9 Dept_30,5987.356822763449,5987.356822763449,0.0002643390404287456
Store_9 Dept_59,5984.302298735647,5984.302298735647,0.0002642041846026478
Store_10 Dept_48,-5968.470846993326,5968.470846993326,0.0002635052333147859
Store_34 Dept_87,-5966.843798118635,5966.843798118635,0.000263433399857887
Store_14 Dept_18,-5964.004270923038,5964.004270923038,0.0002633080360427054
Store_10 Dept_35,-5960.927406517233,5960.927406517233,0.0002631721938992294
Store_27 Dept_42,-5960.333626326468,5960.333626326468,0.0002631459787778497
Store_2 Dept_96,5956.863320290153,5956.863320290153,0.0002629927663679686
Store_29 Dept_33,5948.143728766863,5948.143728766863,0.0002626078004264977
Store_13 Dept_8,-5942.729248995956,5942.729248995956,0.0002623687536435131
Store_15 Dept_31,5942.035864958637,5942.035864958637,0.0002623381410582774
Store_27 Dept_18,-5937.454939196538,5937.454939196538,0.0002621358953000783
Store_15 Dept_41,5932.587710053452,5932.587710053452,0.0002619210093797438
Store_40 Dept_48,5928.818941836384,5928.818941836384,0.0002617546200023293
Store_25 Dept_10,5918.903219961872,5918.903219961872,0.0002613168454578924
Store_25 Dept_54,5917.322000254007,5917.322000254007,0.00026124703533755763
Store_37 Dept_91,5901.959202521999,5901.959202521999,0.000260568774907957
Store_24 Dept_96,-5898.29344056053,5898.29344056053,0.0002604069332091875
Store_22 Dept_23,5894.897605868982,5894.897605868982,0.00026025700867480774
Store_45 Dept_38,-5882.820834478476,5882.820834478476,0.0002597238247916113
Store_21 Dept_71,5879.959677191088,5879.959677191088,0.00025959750601785986
Store_13 Dept_23,-5874.702382169676,5874.702382169676,0.00025936539886902126
Store_44 Dept_23,-5866.818137551092,5866.818137551092,0.0002590173131078623
Store_25 Dept_85,5866.7570287264225,5866.7570287264225,0.0002590146151814562
Store_41 Dept_10,-5865.814026098896,5865.814026098896,0.00025897298205066724
Store_31 Dept_52,-5858.341872138751,5858.341872138751,0.0002586430899018895
Store_1 Dept_41,-5845.635156150786,5845.635156150786,0.0002580820942554485
Store_8 Dept_9,-5839.728055083414,5839.728055083414,0.00025782129846958047
Store_18 Dept_81,-5817.866970322682,5817.866970322682,0.0002568561416667634
Store_35 Dept_29,5806.6836660147865,5806.6836660147865,0.0002563624039429096
Store_29 Dept_59,5803.971783768611,5803.971783768611,0.000256242675593334
Store_15 Dept_13,-5801.83547741429,5801.83547741429,0.00025614835865374287
Store_33 Dept_4,-5799.689642636755,5799.689642636755,0.0002560536210386644
Store_7 Dept_59,5798.657579824269,5798.657579824269,0.00025600805594181277
Store_44 Dept_97,5789.444974840941,5789.444974840941,0.0002556013236836177
Store_19 Dept_49,-5784.821972352136,5784.821972352136,0.00025539722025735384
Store_3 Dept_23,-5777.132985725507,5777.132985725507,0.00025505775504642387
Store_15 Dept_56,5774.987506851801,5774.987506851801,0.00025496303314433524
Store_34 Dept_92,-5774.984679002503,5774.984679002503,0.00025496290829609384
Store_9 Dept_11,5770.388373581621,5770.388373581621,0.0002547599835330574
Store_34 Dept_48,5762.564255088497,5762.564255088497,0.00025441455231258803
Store_12 Dept_98,-5759.376457719809,5759.376457719809,0.0002542738125299987
Store_1 Dept_29,-5743.973230476224,5743.973230476224,0.00025359376715612105
Store_6 Dept_80,-5737.252616612876,5737.252616612876,0.0002532970551557647
Store_19 Dept_28,-5734.431569274239,5734.431569274239,0.00025317250721773897
Store_38 Dept_10,-5718.807393187887,5718.807393187887,0.00025248270705442586
Store_29 Dept_52,5716.531825247429,5716.531825247429,0.0002523822417800791
Store_3 Dept_6,5711.763898057158,5711.763898057158,0.0002521717399951314
Store_9 Dept_85,5705.12995614947,5705.12995614947,0.0002518788545216164
Store_45 Dept_41,5702.668247789011,5702.668247789011,0.00025177017123363443
Store_25 Dept_5,-5698.885553127225,5698.885553127225,0.00025160316701011297
Store_31 Dept_44,-5696.9725977148855,5696.9725977148855,0.000251518710911529
Store_27 Dept_33,-5694.267028174833,5694.267028174833,0.0002513992612650153
Store_25 Dept_56,5690.70975853388,5690.70975853388,0.000251242209452125
Store_27 Dept_26,-5683.706572175309,5683.706572175309,0.0002509330220065179
Store_1 Dept_36,-5682.616431984596,5682.616431984596,0.0002508848928202215
Store_35 Dept_2,5680.642761557694,5680.642761557694,0.00025079775618176594
Store_6 Dept_54,-5680.1799267677425,5680.1799267677425,0.00025077732223939797
Store_13 Dept_80,-5679.075230862555,5679.075230862555,0.00025072855042502525
Store_43 Dept_87,-5676.25944255607,5676.25944255607,0.0002506042346708419
Store_1 Dept_3,-5666.808102820771,5666.808102820771,0.00025018696238352867
Store_27 Dept_67,-5660.568826874697,5660.568826874697,0.00024991150123007195
Store_2 Dept_23,-5659.542378127611,5659.542378127611,0.0002498661839916167
Store_28 Dept_9,-5655.78857665621,5655.78857665621,0.0002497004553891159
Store_21 Dept_30,5653.408549134821,5653.408549134821,0.0002495953782724814
Store_7 Dept_30,5652.428789642409,5652.428789642409,0.00024955212234307187
Store_25 Dept_1,5647.993125256988,5647.993125256988,0.0002493562898076117
Store_21 Dept_3,5645.915082818405,5645.915082818405,0.0002492645451930104
Store_15 Dept_25,5643.660808524725,5643.660808524725,0.00024916502002334136
Store_15 Dept_71,5635.019789230198,5635.019789230198,0.00024878352300950754
Store_3 Dept_71,5618.75841829391,5618.75841829391,0.0002480655909876492
Store_31 Dept_56,-5615.400819710856,5615.400819710856,0.0002479173545598126
Store_1 Dept_30,-5614.1299355536685,5614.1299355536685,0.00024786124561081363
Store_27 Dept_96,-5602.998263833529,5602.998263833529,0.00024736978744187966
Store_7 Dept_51,5599.71945814774,5599.71945814774,0.0002472250296840927
Store_37 Dept_79,-5598.443313431677,5598.443313431677,0.0002471686884838472
Store_27 Dept_24,-5593.076086950055,5593.076086950055,0.00024693172791177614
Store_34 Dept_79,-5590.214010850547,5590.214010850547,0.0002468053685728937
Store_6 Dept_27,-5589.716751501509,5589.716751501509,0.0002467834148021297
Store_25 Dept_27,5589.076230627505,5589.076230627505,0.00024675513610115685
Store_15 Dept_28,5587.759873433079,5587.759873433079,0.0002466970195385506
Store_15 Dept_74,5586.489112152047,5586.489112152047,0.00024664091601447717
Store_6 Dept_58,-5584.180296013363,5584.180296013363,0.0002465389828475235
Store_29 Dept_20,5578.710577232434,5578.710577232434,0.0002462974972877405
Store_29 Dept_71,5574.618185459469,5574.618185459469,0.00024611682007969247
Store_2 Dept_25,-5571.709649929313,5571.709649929313,0.0002459884095783889
Store_1 Dept_56,-5570.254627127389,5570.254627127389,0.0002459241709932088
Store_28 Dept_97,5568.583908098724,5568.583908098724,0.0002458504095191667
Store_1 Dept_25,-5565.632187605205,5565.632187605205,0.00024572009242166147
Store_31 Dept_67,-5559.931879664561,5559.931879664561,0.0002454684264568989
Store_13 Dept_11,-5556.77402167274,5556.77402167274,0.00024532900848398063
Store_27 Dept_98,-5554.103193144275,5554.103193144275,0.0002452110926370947
Store_30 Dept_12,5547.871615226076,5547.871615226076,0.0002449359713480159
Store_11 Dept_13,5546.285833567496,5546.285833567496,0.0002448659598196626
Store_39 Dept_16,5527.873470216143,5527.873470216143,0.0002440530624754091
Store_10 Dept_6,-5526.0681951650995,5526.0681951650995,0.0002439733604150795
Store_34 Dept_37,5524.468822229633,5524.468822229633,0.0002439027488381243
Store_7 Dept_58,5521.506253130382,5521.506253130382,0.00024377195277968286
Store_15 Dept_81,-5509.616920261335,5509.616920261335,0.00024324704422070185
Store_29 Dept_6,5503.514814603467,5503.514814603467,0.00024297763907216236
Store_37 Dept_14,-5492.622757682473,5492.622757682473,0.00024249675978602322
Store_11 Dept_74,5488.616506912259,5488.616506912259,0.0002423198856634907
Dept_67,-5481.557817526795,5481.557817526795,0.00024200824778486215
Store_37 Dept_8,-5480.324607933492,5480.324607933492,0.00024195380215047107
Store_42 Dept_52,5479.198866025696,5479.198866025696,0.00024190410116479638
Store_1 Dept_10,5476.69879335057,5476.69879335057,0.00024179372411002785
